ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,OriginalURL,CroppedImageURL
0023eabcf0b4fb54,xclick,Pomegranate,1,0.3625,0.41375,0.600567,0.646837,0,0,0,0,0,3046236103_0425e1f694_o.jpg,Pomegranate/3046236103_0425e1f694_o_144.jpg
0023eabcf0b4fb54,xclick,Pomegranate,1,0.37875,0.409375,0.5429649999999999,0.581681,0,0,0,0,0,3046236103_0425e1f694_o.jpg,Pomegranate/3046236103_0425e1f694_o_145.jpg
0023eabcf0b4fb54,xclick,Pomegranate,1,0.41875,0.655625,0.110482,0.447592,1,0,0,0,0,3046236103_0425e1f694_o.jpg,Pomegranate/3046236103_0425e1f694_o_146.jpg
0023eabcf0b4fb54,xclick,Pomegranate,1,0.4275,0.465,0.7667609999999999,0.846081,0,0,0,0,0,3046236103_0425e1f694_o.jpg,Pomegranate/3046236103_0425e1f694_o_147.jpg
0023eabcf0b4fb54,xclick,Pomegranate,1,0.436875,0.47125,0.902738,0.997167,0,1,0,0,0,3046236103_0425e1f694_o.jpg,Pomegranate/3046236103_0425e1f694_o_148.jpg
0023eabcf0b4fb54,xclick,Pomegranate,1,0.454375,0.510625,0.534467,0.583569,0,0,0,0,0,3046236103_0425e1f694_o.jpg,Pomegranate/3046236103_0425e1f694_o_149.jpg
0023eabcf0b4fb54,xclick,Pomegranate,1,0.455625,0.485,0.7327670000000001,0.786591,0,0,0,0,0,3046236103_0425e1f694_o.jpg,Pomegranate/3046236103_0425e1f694_o_150.jpg
0023eabcf0b4fb54,xclick,Pomegranate,1,0.503125,0.815,0.270066,0.677054,0,0,0,0,0,3046236103_0425e1f694_o.jpg,Pomegranate/3046236103_0425e1f694_o_151.jpg
0023eabcf0b4fb54,xclick,Pomegranate,1,0.5225,0.556875,0.7847029999999999,0.8328610000000001,0,0,0,0,0,3046236103_0425e1f694_o.jpg,Pomegranate/3046236103_0425e1f694_o_152.jpg
0023eabcf0b4fb54,xclick,Pomegranate,1,0.540625,0.57625,0.736544,0.7903680000000001,0,0,0,0,0,3046236103_0425e1f694_o.jpg,Pomegranate/3046236103_0425e1f694_o_153.jpg
0023eabcf0b4fb54,xclick,Pomegranate,1,0.556875,0.693125,0.659112,0.749764,1,0,1,0,0,3046236103_0425e1f694_o.jpg,Pomegranate/3046236103_0425e1f694_o_154.jpg
0023eabcf0b4fb54,xclick,Pomegranate,1,0.560625,0.590625,0.8404149999999999,0.88102,0,0,0,0,0,3046236103_0425e1f694_o.jpg,Pomegranate/3046236103_0425e1f694_o_155.jpg
0023eabcf0b4fb54,xclick,Pomegranate,1,0.56875,0.593125,0.771483,0.823418,0,0,0,0,0,3046236103_0425e1f694_o.jpg,Pomegranate/3046236103_0425e1f694_o_156.jpg
0023eabcf0b4fb54,xclick,Pomegranate,1,0.57625,0.595625,0.7440979999999999,0.7752600000000001,1,0,0,0,0,3046236103_0425e1f694_o.jpg,Pomegranate/3046236103_0425e1f694_o_157.jpg
0023eabcf0b4fb54,xclick,Pomegranate,1,0.74125,0.78625,0.677998,0.738432,0,0,0,0,0,3046236103_0425e1f694_o.jpg,Pomegranate/3046236103_0425e1f694_o_158.jpg
0023eabcf0b4fb54,xclick,Pomegranate,1,0.7875,0.82375,0.705382,0.7440979999999999,0,0,0,0,0,3046236103_0425e1f694_o.jpg,Pomegranate/3046236103_0425e1f694_o_159.jpg
0023eabcf0b4fb54,xclick,Pomegranate,1,0.9425,0.966875,0.98017,0.999056,0,1,0,0,0,3046236103_0425e1f694_o.jpg,Pomegranate/3046236103_0425e1f694_o_160.jpg
0023eabcf0b4fb54,xclick,Pomegranate,1,0.959375,0.9975,0.943343,0.999056,0,1,0,0,0,3046236103_0425e1f694_o.jpg,Pomegranate/3046236103_0425e1f694_o_161.jpg
0024b8a8088a2753,xclick,Strawberry,1,0.13183599999999998,0.654297,0.006509999999999999,0.69401,0,0,0,0,0,21866847_94b5a7c5c7_o.jpg,Strawberry/21866847_94b5a7c5c7_o_162.jpg
0026bf4f813772b9,xclick,Orange,1,0.527778,0.937037,0.185185,0.534259,0,0,0,0,0,20111328321_d721f31657_o.jpg,Orange/20111328321_d721f31657_o_163.jpg
0026bf4f813772b9,xclick,Grapefruit,1,0.52037,0.930556,0.191667,0.540741,1,0,0,0,0,20111328321_d721f31657_o.jpg,Grapefruit/20111328321_d721f31657_o_164.jpg
0026df6bcaf93ac5,xclick,Watermelon,1,0.333125,0.57625,0.270833,0.474167,1,0,0,0,0,6878165202_5ffee513ed_o.jpg,Watermelon/6878165202_5ffee513ed_o_165.jpg
0026df6bcaf93ac5,xclick,Watermelon,1,0.488125,0.9725,0.360833,0.999167,0,1,0,0,0,6878165202_5ffee513ed_o.jpg,Watermelon/6878165202_5ffee513ed_o_166.jpg
0028adf0e92c3da2,xclick,Lemon,1,0.346875,0.479375,0.913333,0.999167,1,1,0,0,0,6483371145_9d37a4bb06_o.jpg,Lemon/6483371145_9d37a4bb06_o_167.jpg
0028adf0e92c3da2,xclick,Lemon,1,0.9275,0.999375,0.739167,0.9275,1,1,0,0,0,6483371145_9d37a4bb06_o.jpg,Lemon/6483371145_9d37a4bb06_o_168.jpg
00294f51e1ecf833,xclick,Strawberry,1,0.30625,0.43125,0.650094,0.7898689999999999,0,0,0,0,0,14195931027_ae3f6e7065_o.jpg,Strawberry/14195931027_ae3f6e7065_o_169.jpg
002973443937b47f,xclick,Apple,1,0.20375,0.321875,0.428333,0.6,1,0,0,0,0,8103612593_78af48fd68_o.jpg,Apple/8103612593_78af48fd68_o_170.jpg
002c29e02227cfdf,xclick,Grape,1,0.10875,0.15875,0.287582,0.417367,1,0,1,0,0,4814229631_dda068cb2e_o.jpg,Grape/4814229631_dda068cb2e_o_171.jpg
002c29e02227cfdf,xclick,Grape,1,0.523125,0.585625,0.17833800000000002,0.300654,1,0,1,0,0,4814229631_dda068cb2e_o.jpg,Grape/4814229631_dda068cb2e_o_172.jpg
002c29e02227cfdf,xclick,Grape,1,0.8175,0.855,0.043884,0.12978499999999998,1,0,1,0,0,4814229631_dda068cb2e_o.jpg,Grape/4814229631_dda068cb2e_o_173.jpg
002c29e02227cfdf,xclick,Grape,1,0.823125,0.855,0.576097,0.696545,1,0,1,0,0,4814229631_dda068cb2e_o.jpg,Grape/4814229631_dda068cb2e_o_174.jpg
002c29e02227cfdf,xclick,Grape,1,0.843125,0.86125,0.417367,0.459384,1,0,1,0,0,4814229631_dda068cb2e_o.jpg,Grape/4814229631_dda068cb2e_o_175.jpg
002c29e02227cfdf,xclick,Grape,1,0.873125,0.8975,0.240896,0.306256,1,0,1,0,0,4814229631_dda068cb2e_o.jpg,Grape/4814229631_dda068cb2e_o_176.jpg
002eed31da0c8664,xclick,Mango,1,0.0,0.0325,0.304388,0.361345,1,1,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_177.jpg
002eed31da0c8664,xclick,Mango,1,0.016875,0.04625,0.258637,0.315593,0,0,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_178.jpg
002eed31da0c8664,xclick,Mango,1,0.040625,0.085625,0.0,0.045752,0,1,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_179.jpg
002eed31da0c8664,xclick,Mango,1,0.04375,0.069375,0.419234,0.464986,0,0,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_180.jpg
002eed31da0c8664,xclick,Mango,1,0.275625,0.28625,0.621849,0.6526609999999999,0,0,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_181.jpg
002eed31da0c8664,xclick,Mango,1,0.28875,0.313125,0.656396,0.709617,0,0,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_182.jpg
002eed31da0c8664,xclick,Mango,1,0.2925,0.323125,0.5266109999999999,0.587302,0,0,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_183.jpg
002eed31da0c8664,xclick,Mango,1,0.323125,0.35,0.097106,0.15872999999999998,1,0,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_184.jpg
002eed31da0c8664,xclick,Mango,1,0.328125,0.359375,0.48366,0.545285,0,0,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_185.jpg
002eed31da0c8664,xclick,Mango,1,0.443125,0.571875,0.314659,0.563025,0,0,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_186.jpg
002eed31da0c8664,xclick,Mango,1,0.513125,0.530625,0.22409,0.262372,0,0,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_187.jpg
002eed31da0c8664,xclick,Mango,1,0.60625,0.623125,0.30719,0.35014,1,0,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_188.jpg
002eed31da0c8664,xclick,Mango,1,0.71,0.724375,0.028945,0.054155,0,0,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_189.jpg
002eed31da0c8664,xclick,Mango,1,0.723125,0.738125,0.399627,0.422969,0,0,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_190.jpg
002eed31da0c8664,xclick,Mango,1,0.735625,0.74875,0.38282,0.403361,0,0,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_191.jpg
002eed31da0c8664,xclick,Mango,1,0.735625,0.7575,0.302521,0.34267,0,0,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_192.jpg
002eed31da0c8664,xclick,Mango,1,0.786875,0.8175,0.478058,0.5378149999999999,0,0,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_193.jpg
002eed31da0c8664,xclick,Mango,1,0.833125,0.86375,0.461251,0.521942,0,0,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_194.jpg
002eed31da0c8664,xclick,Mango,1,0.9125,0.935625,0.340803,0.380952,0,0,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_195.jpg
002eed31da0c8664,xclick,Mango,1,0.91625,0.941875,0.084967,0.114846,0,0,0,0,0,4160529617_e108fdcd90_o.jpg,Mango/4160529617_e108fdcd90_o_196.jpg
00316e8bc3ecc649,xclick,Apple,1,0.3775,0.8,0.349167,0.9175,0,0,0,0,0,4703104612_b73001efa2_o.jpg,Apple/4703104612_b73001efa2_o_197.jpg
00341c3c5825fc7e,xclick,Apple,1,0.13611099999999998,0.300926,0.022222,0.137037,1,1,0,0,0,20177214132_02e6e5f406_o.jpg,Apple/20177214132_02e6e5f406_o_198.jpg
00341c3c5825fc7e,xclick,Tomato,1,0.634259,0.810185,0.07222200000000001,0.231481,1,0,0,0,0,20177214132_02e6e5f406_o.jpg,Tomato/20177214132_02e6e5f406_o_199.jpg
00341c3c5825fc7e,xclick,Peach,1,0.135185,0.30277800000000005,0.034259,0.13333299999999998,1,1,0,0,0,20177214132_02e6e5f406_o.jpg,Peach/20177214132_02e6e5f406_o_200.jpg
00341c3c5825fc7e,xclick,Peach,1,0.30277800000000005,0.487963,0.103704,0.271296,1,0,0,0,0,20177214132_02e6e5f406_o.jpg,Peach/20177214132_02e6e5f406_o_201.jpg
00341c3c5825fc7e,xclick,Grapefruit,1,0.20925900000000006,0.366667,0.07037,0.242593,1,0,0,0,0,20177214132_02e6e5f406_o.jpg,Grapefruit/20177214132_02e6e5f406_o_202.jpg
00341c3c5825fc7e,xclick,Grapefruit,1,0.34444400000000003,0.515741,0.037037,0.138889,1,1,0,0,0,20177214132_02e6e5f406_o.jpg,Grapefruit/20177214132_02e6e5f406_o_203.jpg
00341c3c5825fc7e,xclick,Grapefruit,1,0.474074,0.5638890000000001,0.09537,0.155556,1,0,0,0,0,20177214132_02e6e5f406_o.jpg,Grapefruit/20177214132_02e6e5f406_o_204.jpg
00381f14f52c710e,xclick,Lemon,1,0.2025,0.743125,0.154784,0.816135,0,0,0,0,0,6293777890_ca99dcc826_o.jpg,Lemon/6293777890_ca99dcc826_o_205.jpg
00381f14f52c710e,xclick,Grapefruit,1,0.196875,0.7375,0.14728,0.8142590000000001,0,0,0,0,0,6293777890_ca99dcc826_o.jpg,Grapefruit/6293777890_ca99dcc826_o_206.jpg
003a151caac3ae68,xclick,Grapefruit,1,0.00125,0.991875,0.023125,0.999375,0,1,0,0,0,15914794462_426b7ab137_o.jpg,Grapefruit/15914794462_426b7ab137_o_207.jpg
003be557ebbb9e8c,activemil,Watermelon,1,0.24875,0.326875,0.8465159999999999,0.935028,-1,-1,-1,-1,-1,9671407798_d235426a37_o.jpg,Watermelon/9671407798_d235426a37_o_208.jpg
003be557ebbb9e8c,xclick,Watermelon,1,0.345,0.370625,0.619586,0.648776,1,0,0,0,0,9671407798_d235426a37_o.jpg,Watermelon/9671407798_d235426a37_o_209.jpg
003be557ebbb9e8c,xclick,Watermelon,1,0.359375,0.40375,0.623352,0.660075,1,0,0,0,0,9671407798_d235426a37_o.jpg,Watermelon/9671407798_d235426a37_o_210.jpg
003be557ebbb9e8c,xclick,Watermelon,1,0.569375,0.69875,0.92467,0.999058,1,1,0,0,0,9671407798_d235426a37_o.jpg,Watermelon/9671407798_d235426a37_o_211.jpg
003be557ebbb9e8c,xclick,Watermelon,1,0.571875,0.5975,0.6290020000000001,0.667608,0,0,0,0,0,9671407798_d235426a37_o.jpg,Watermelon/9671407798_d235426a37_o_212.jpg
003be557ebbb9e8c,xclick,Watermelon,1,0.6,0.621875,0.627119,0.669492,0,0,0,0,0,9671407798_d235426a37_o.jpg,Watermelon/9671407798_d235426a37_o_213.jpg
003be557ebbb9e8c,xclick,Watermelon,1,0.623125,0.695,0.86064,0.944444,1,0,0,0,0,9671407798_d235426a37_o.jpg,Watermelon/9671407798_d235426a37_o_214.jpg
003be557ebbb9e8c,xclick,Watermelon,1,0.626875,0.639375,0.630885,0.671375,1,0,0,0,0,9671407798_d235426a37_o.jpg,Watermelon/9671407798_d235426a37_o_215.jpg
003d3be546fe8fc2,xclick,Orange,1,0.25666700000000003,0.586667,0.45625,0.685,0,0,0,0,0,4018680629_783b32b9e4_o.jpg,Orange/4018680629_783b32b9e4_o_216.jpg
003d3be546fe8fc2,xclick,Orange,1,0.271667,0.558333,0.24125,0.455,0,0,0,0,0,4018680629_783b32b9e4_o.jpg,Orange/4018680629_783b32b9e4_o_217.jpg
003d3be546fe8fc2,xclick,Orange,1,0.535,0.881667,0.3275,0.55875,0,0,0,0,0,4018680629_783b32b9e4_o.jpg,Orange/4018680629_783b32b9e4_o_218.jpg
003d3be546fe8fc2,xclick,Grapefruit,1,0.25,0.583333,0.4575,0.70625,0,0,0,0,0,4018680629_783b32b9e4_o.jpg,Grapefruit/4018680629_783b32b9e4_o_219.jpg
003d3be546fe8fc2,xclick,Grapefruit,1,0.25166700000000003,0.568333,0.24,0.47375,1,0,0,0,0,4018680629_783b32b9e4_o.jpg,Grapefruit/4018680629_783b32b9e4_o_220.jpg
003d3be546fe8fc2,xclick,Grapefruit,1,0.531667,0.87,0.32625,0.57375,0,0,0,0,0,4018680629_783b32b9e4_o.jpg,Grapefruit/4018680629_783b32b9e4_o_221.jpg
003e27dee1bb3bd6,xclick,Orange,1,0.1725,0.283125,0.6871510000000001,0.856611,0,0,0,0,0,312001012_000b213665_o.jpg,Orange/312001012_000b213665_o_222.jpg
003e27dee1bb3bd6,xclick,Orange,1,0.283125,0.395625,0.6396649999999999,0.828678,0,0,0,0,0,312001012_000b213665_o.jpg,Orange/312001012_000b213665_o_223.jpg
003e27dee1bb3bd6,xclick,Orange,1,0.57625,0.66875,0.63594,0.765363,0,0,0,0,0,312001012_000b213665_o.jpg,Orange/312001012_000b213665_o_224.jpg
003e27dee1bb3bd6,xclick,Orange,1,0.62125,0.701875,0.5996279999999999,0.7439479999999999,0,0,0,0,0,312001012_000b213665_o.jpg,Orange/312001012_000b213665_o_225.jpg
003e27dee1bb3bd6,xclick,Orange,1,0.66875,0.809375,0.521415,0.7383609999999999,0,0,0,0,0,312001012_000b213665_o.jpg,Orange/312001012_000b213665_o_226.jpg
003f09b07cc748e4,activemil,Banana,1,0.01125,0.19625,0.6385770000000001,0.886704,-1,-1,-1,-1,-1,5932263492_2e3736a49f_o.jpg,Banana/5932263492_2e3736a49f_o_227.jpg
003f09b07cc748e4,xclick,Banana,1,0.45875,0.614375,0.6423220000000001,0.789326,1,0,1,0,0,5932263492_2e3736a49f_o.jpg,Banana/5932263492_2e3736a49f_o_228.jpg
003f09b07cc748e4,xclick,Banana,1,0.505625,0.545625,0.653558,0.69382,0,0,0,0,0,5932263492_2e3736a49f_o.jpg,Banana/5932263492_2e3736a49f_o_229.jpg
003f09b07cc748e4,xclick,Banana,1,0.5725,0.7275,0.55618,0.587079,1,0,1,0,0,5932263492_2e3736a49f_o.jpg,Banana/5932263492_2e3736a49f_o_230.jpg
0048a9ad59d8ab79,xclick,Apple,1,0.4025,0.7725,0.2975,0.6975,1,0,1,0,0,1056956144_bf0a1fdd50_o.jpg,Apple/1056956144_bf0a1fdd50_o_231.jpg
0048a9ad59d8ab79,xclick,Apple,1,0.508125,0.5575,0.581667,0.644167,1,0,0,0,0,1056956144_bf0a1fdd50_o.jpg,Apple/1056956144_bf0a1fdd50_o_232.jpg
0048bc535d4b047c,xclick,Lemon,1,0.433125,0.691875,0.459384,0.911298,0,0,0,0,0,10568384183_f1d416c912_o.jpg,Lemon/10568384183_f1d416c912_o_233.jpg
0048bc535d4b047c,xclick,Orange,1,0.441875,0.68375,0.464052,0.898226,0,0,0,0,0,10568384183_f1d416c912_o.jpg,Orange/10568384183_f1d416c912_o_234.jpg
0048bc535d4b047c,xclick,Grapefruit,1,0.44,0.68375,0.461251,0.894491,0,0,0,0,0,10568384183_f1d416c912_o.jpg,Grapefruit/10568384183_f1d416c912_o_235.jpg
004be96d7985d83e,xclick,Apple,1,0.085,0.85875,0.053471000000000005,0.791745,1,0,1,0,1,21315932745_ddd020beb9_o.jpg,Apple/21315932745_ddd020beb9_o_236.jpg
004be96d7985d83e,xclick,Apple,1,0.510625,0.70625,0.516886,0.780488,1,0,0,0,1,21315932745_ddd020beb9_o.jpg,Apple/21315932745_ddd020beb9_o_237.jpg
004db38fdb13f7af,xclick,Orange,1,0.011458,0.103125,0.742188,0.8265629999999999,1,0,1,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_238.jpg
004db38fdb13f7af,xclick,Orange,1,0.060417,0.119792,0.654688,0.689062,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_239.jpg
004db38fdb13f7af,xclick,Orange,1,0.091667,0.110417,0.723437,0.739062,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_240.jpg
004db38fdb13f7af,xclick,Orange,1,0.10625,0.121875,0.742188,0.752344,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_241.jpg
004db38fdb13f7af,xclick,Orange,1,0.119792,0.140625,0.771875,0.786719,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_242.jpg
004db38fdb13f7af,xclick,Orange,1,0.13125,0.154167,0.7304689999999999,0.749219,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_243.jpg
004db38fdb13f7af,xclick,Orange,1,0.188542,0.213542,0.723437,0.735156,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_244.jpg
004db38fdb13f7af,xclick,Orange,1,0.202083,0.222917,0.728906,0.749219,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_245.jpg
004db38fdb13f7af,xclick,Orange,1,0.220833,0.252083,0.639063,0.657812,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_246.jpg
004db38fdb13f7af,xclick,Orange,1,0.225,0.25,0.740625,0.75625,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_247.jpg
004db38fdb13f7af,xclick,Orange,1,0.255208,0.266667,0.771875,0.782031,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_248.jpg
004db38fdb13f7af,xclick,Orange,1,0.266667,0.29375,0.620313,0.6375,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_249.jpg
004db38fdb13f7af,xclick,Orange,1,0.26875,0.286458,0.767969,0.783594,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_250.jpg
004db38fdb13f7af,xclick,Orange,1,0.26875,0.29375,0.601562,0.614844,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_251.jpg
004db38fdb13f7af,xclick,Orange,1,0.328125,0.341667,0.8210940000000001,0.8351559999999999,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_252.jpg
004db38fdb13f7af,xclick,Orange,1,0.335417,0.351042,0.6445310000000001,0.657812,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_253.jpg
004db38fdb13f7af,xclick,Orange,1,0.348958,0.3625,0.809375,0.8195309999999999,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_254.jpg
004db38fdb13f7af,xclick,Orange,1,0.360417,0.378125,0.8210940000000001,0.8351559999999999,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_255.jpg
004db38fdb13f7af,xclick,Orange,1,0.371875,0.389583,0.649219,0.6601560000000001,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_256.jpg
004db38fdb13f7af,xclick,Orange,1,0.373958,0.389583,0.782031,0.79375,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_257.jpg
004db38fdb13f7af,xclick,Orange,1,0.376042,0.389583,0.723437,0.735156,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_258.jpg
004db38fdb13f7af,xclick,Orange,1,0.38125,0.394792,0.570312,0.582812,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_259.jpg
004db38fdb13f7af,xclick,Orange,1,0.38125,0.396875,0.776563,0.7851560000000001,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_260.jpg
004db38fdb13f7af,xclick,Orange,1,0.394792,0.433333,0.711719,0.754687,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_261.jpg
004db38fdb13f7af,xclick,Orange,1,0.401042,0.421875,0.584375,0.610156,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_262.jpg
004db38fdb13f7af,xclick,Orange,1,0.401042,0.43125,0.630469,0.647656,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_263.jpg
004db38fdb13f7af,xclick,Orange,1,0.408333,0.419792,0.799219,0.807813,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_264.jpg
004db38fdb13f7af,xclick,Orange,1,0.479167,0.507292,0.610156,0.630469,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_265.jpg
004db38fdb13f7af,xclick,Orange,1,0.486458,0.5,0.760938,0.775,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_266.jpg
004db38fdb13f7af,xclick,Orange,1,0.525,0.553125,0.505469,0.522656,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_267.jpg
004db38fdb13f7af,xclick,Orange,1,0.527083,0.557292,0.649219,0.663281,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_268.jpg
004db38fdb13f7af,xclick,Orange,1,0.547917,0.570833,0.664844,0.685938,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_269.jpg
004db38fdb13f7af,xclick,Orange,1,0.557292,0.578125,0.465625,0.485938,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_270.jpg
004db38fdb13f7af,xclick,Orange,1,0.572917,0.601042,0.634375,0.653125,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_271.jpg
004db38fdb13f7af,xclick,Orange,1,0.591667,0.610417,0.661719,0.677344,1,0,0,0,0,448239124_f4ff78b3ea_o.jpg,Orange/448239124_f4ff78b3ea_o_272.jpg
004e8f8aa9860565,xclick,Apple,1,0.07875,0.34375,0.356667,0.670833,0,0,0,0,0,2425705_4543e71cf9_o.jpg,Apple/2425705_4543e71cf9_o_273.jpg
004e8f8aa9860565,xclick,Apple,1,0.43125,0.516875,0.339167,0.6025,1,0,0,0,0,2425705_4543e71cf9_o.jpg,Apple/2425705_4543e71cf9_o_274.jpg
004e8f8aa9860565,xclick,Apple,1,0.4625,0.65625,0.3975,0.686667,0,0,0,0,0,2425705_4543e71cf9_o.jpg,Apple/2425705_4543e71cf9_o_275.jpg
004e8f8aa9860565,xclick,Apple,1,0.685,0.745625,0.058333,0.1375,1,0,0,0,1,2425705_4543e71cf9_o.jpg,Apple/2425705_4543e71cf9_o_276.jpg
00548250a81be4fe,activemil,Strawberry,1,0.226645,0.353371,0.7684810000000001,0.891958,1,0,0,0,0,12803453235_7bac57a909_o.jpg,Strawberry/12803453235_7bac57a909_o_277.jpg
00548250a81be4fe,xclick,Strawberry,1,0.012998,0.143786,0.754671,0.873274,1,0,0,0,0,12803453235_7bac57a909_o.jpg,Strawberry/12803453235_7bac57a909_o_278.jpg
0055f7e5bac0c8e1,xclick,Orange,1,0.14258900000000002,0.75985,0.139375,0.583125,0,0,0,0,0,8510621710_bb369c7c94_o.jpg,Orange/8510621710_bb369c7c94_o_279.jpg
0055f7e5bac0c8e1,xclick,Orange,1,0.521576,0.988743,0.568125,0.845,0,0,0,0,0,8510621710_bb369c7c94_o.jpg,Orange/8510621710_bb369c7c94_o_280.jpg
0055f7e5bac0c8e1,xclick,Grapefruit,1,0.123827,0.769231,0.13375,0.589375,1,0,0,0,0,8510621710_bb369c7c94_o.jpg,Grapefruit/8510621710_bb369c7c94_o_281.jpg
0055f7e5bac0c8e1,xclick,Grapefruit,1,0.499062,0.985929,0.559375,0.866875,1,0,0,0,0,8510621710_bb369c7c94_o.jpg,Grapefruit/8510621710_bb369c7c94_o_282.jpg
00568c421d1592fa,xclick,Banana,1,0.07625,0.778125,0.170732,0.578799,0,0,0,0,0,6044979567_f6bb7cc263_o.jpg,Banana/6044979567_f6bb7cc263_o_283.jpg
00568c421d1592fa,xclick,Banana,1,0.159375,0.736875,0.106004,0.578799,1,0,0,0,0,6044979567_f6bb7cc263_o.jpg,Banana/6044979567_f6bb7cc263_o_284.jpg
